id;date;x;y;domain_en;domain_fr;domain_nl;kind_en;kind_fr;kind_nl;action_en;action_fr;action_nl;action_amount;materials_en;materials_fr;materials_nl;municipality;nis_code;insee_code;gbif_code
13672;29/03/2019;133627.7671959262;207939.57424040604;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=4, Follow-up=4;Tubes=1, Produits chimiques=4, Suivi=4;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=4;SINT-NIKLAAS (BE);46021;;2439261
13701;01/04/2019;126414.28346912861;182163.83007784747;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;AALST (BE);41002;;2439261
13781;02/04/2019;139363.8231957878;201818.92888208758;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=8, Chemical control=6;Tubes=1, Suivi=8, Produits chimiques=6;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=6;TEMSE (BE);46025;;2439261
13755;03/04/2019;140437.0871659465;207996.8816376971;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=6, Bins and tubes=1, Follow-up=8;Produits chimiques=6, Tubes=1, Suivi=8;Chemische bestrijding=6, Bakken en buizen=1, Opvolging=8;BEVEREN (BE);46003;;2439261
13782;03/04/2019;145213.33213911092;204904.33861044142;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=9, Bins and tubes=1, Chemical control=6;Suivi=9, Tubes=1, Produits chimiques=6;Opvolging=9, Bakken en buizen=1, Chemische bestrijding=6;KRUIBEKE (BE);46013;;2439261
13759;03/04/2019;106403.61296476994;174666.5244702287;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;ZWALM (BE);45065;;2439261
13764;03/04/2019;140870.1813939697;206325.56659981888;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=5, Bins and tubes=1, Follow-up=7;Produits chimiques=5, Tubes=1, Suivi=7;Chemische bestrijding=5, Bakken en buizen=1, Opvolging=7;BEVEREN (BE);46003;;2439261
13760;03/04/2019;127387.0481180122;173462.02398087736;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Bins and tubes=1, Chemical control=7;Suivi=7, Tubes=1, Produits chimiques=7;Opvolging=7, Bakken en buizen=1, Chemische bestrijding=7;DENDERLEEUW (BE);41011;;2439261
13761;03/04/2019;127383.55957231228;173469.19193863124;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=5, Bins and tubes=1, Follow-up=6;Produits chimiques=5, Tubes=1, Suivi=6;Chemische bestrijding=5, Bakken en buizen=1, Opvolging=6;DENDERLEEUW (BE);41011;;2439261
13762;03/04/2019;127360.99399911403;173376.69114295114;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=7, Chemical control=7;Tubes=1, Suivi=7, Produits chimiques=7;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=7;DENDERLEEUW (BE);41011;;2439261
13763;03/04/2019;127375.03792235581;173406.2320952462;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Bins and tubes=1, Chemical control=7;Suivi=7, Tubes=1, Produits chimiques=7;Opvolging=7, Bakken en buizen=1, Chemische bestrijding=7;DENDERLEEUW (BE);41011;;2439261
13786;04/04/2019;107775.26453427754;187516.60328690987;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;MERELBEKE (BE);44043;;2439261
13787;04/04/2019;107755.55657255236;187413.18963239528;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Chemical control=8, Bins and tubes=1, Follow-up=8;Produits chimiques=8, Tubes=1, Suivi=8;Chemische bestrijding=8, Bakken en buizen=1, Opvolging=8;MERELBEKE (BE);44043;;2439261
13792;04/04/2019;101266.35031737099;183813.68554028217;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=6;Tubes=1, Suivi=6;Bakken en buizen=1, Opvolging=6;DE PINTE (BE);44012;;2439261
13791;04/04/2019;86893.21181431811;189176.3320410857;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=6, Follow-up=7;Tubes=1, Produits chimiques=6, Suivi=7;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=7;DEINZE (BE);44011;;2439261
13793;04/04/2019;95722.0004928787;196334.5225781547;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;NEVELE (BE);44049;;2439261
13803;04/04/2019;96230.60440332085;182583.38436518144;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Follow-up=8, Bins and tubes=1;Produits chimiques=8, Suivi=8, Tubes=1;Chemische bestrijding=8, Opvolging=8, Bakken en buizen=1;NAZARETH (BE);44048;;2439261
13822;05/04/2019;133336.583584979;208011.07712910045;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=4, Follow-up=5, Bins and tubes=1;Produits chimiques=4, Suivi=5, Tubes=1;Chemische bestrijding=4, Opvolging=5, Bakken en buizen=1;SINT-NIKLAAS (BE);46021;;2439261
13823;05/04/2019;114301.63754656861;193325.50209260453;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Chemical control=6, Bins and tubes=1;Suivi=8, Produits chimiques=6, Tubes=1;Opvolging=8, Chemische bestrijding=6, Bakken en buizen=1;LAARNE (BE);42010;;2439261
13824;05/04/2019;136450.87514269672;203707.228883842;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=4, Follow-up=7;Tubes=1, Produits chimiques=4, Suivi=7;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=7;SINT-NIKLAAS (BE);46021;;2439261
13843;05/04/2019;87495.27693312528;205905.62908339407;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Catch;Capturé;Gevangen;19;Chemical control=10, Follow-up=14, Clamp for brown rats=7, Bins and tubes=2;Produits chimiques=10, Suivi=14, Un livre de messe=7, Tubes=2;Chemische bestrijding=10, Opvolging=14, Klem bruine rat=7, Bakken en buizen=2;MALDEGEM (BE);43010;;2439261
13842;05/04/2019;89924.86464192774;206918.46235780884;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Follow-up=8, Bins and tubes=1;Produits chimiques=7, Suivi=8, Tubes=1;Chemische bestrijding=7, Opvolging=8, Bakken en buizen=1;MALDEGEM (BE);43010;;2439261
13928;08/04/2019;89245.9091512809;171894.1675287839;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=5, Bins and tubes=1, Follow-up=8;Produits chimiques=5, Tubes=1, Suivi=8;Chemische bestrijding=5, Bakken en buizen=1, Opvolging=8;WORTEGEM-PETEGEM (BE);45061;;2439261
13856;08/04/2019;97428.51678460177;188512.4542790791;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Chemical control=7, Follow-up=8, Bins and tubes=1;Produits chimiques=7, Suivi=8, Tubes=1;Chemische bestrijding=7, Opvolging=8, Bakken en buizen=1;SINT-MARTENS-LATEM (BE);44064;;2439261
13855;08/04/2019;96829.92507526543;188216.4618700063;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;SINT-MARTENS-LATEM (BE);44064;;2439261
13857;08/04/2019;131792.40084201103;216930.55450637173;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Bins and tubes=1, Chemical control=8;Suivi=8, Tubes=1, Produits chimiques=8;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=8;SINT-GILLIS-WAAS (BE);46020;;2439261
13858;08/04/2019;135160.88971405406;205070.12983713485;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=6, Follow-up=7, Bins and tubes=1;Produits chimiques=6, Suivi=7, Tubes=1;Chemische bestrijding=6, Opvolging=7, Bakken en buizen=1;SINT-NIKLAAS (BE);46021;;2439261
13889;08/04/2019;101130.53680375734;214320.19814722613;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;ASSENEDE (BE);43002;;2439261
13888;08/04/2019;103904.83858349071;210776.58749943972;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=6, Follow-up=7;Tubes=1, Produits chimiques=6, Suivi=7;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=7;ASSENEDE (BE);43002;;2439261
13879;08/04/2019;90138.00529375451;169802.99201648403;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Bins and tubes=1, Follow-up=7;Produits chimiques=7, Tubes=1, Suivi=7;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=7;WORTEGEM-PETEGEM (BE);45061;;2439261
13899;09/04/2019;133688.0463273726;191285.62233694177;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=4, Follow-up=7, Bins and tubes=1;Produits chimiques=4, Suivi=7, Tubes=1;Chemische bestrijding=4, Opvolging=7, Bakken en buizen=1;DENDERMONDE (BE);42006;;2439261
13901;09/04/2019;134405.73704661193;190959.18902453408;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=3, Follow-up=7, Bins and tubes=1;Produits chimiques=3, Suivi=7, Tubes=1;Chemische bestrijding=3, Opvolging=7, Bakken en buizen=1;DENDERMONDE (BE);42006;;2439261
13907;09/04/2019;135147.81739209208;206693.85497125424;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=8, Chemical control=3;Tubes=1, Suivi=8, Produits chimiques=3;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=3;SINT-NIKLAAS (BE);46021;;2439261
13906;09/04/2019;135080.6600298327;206735.588695148;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=5, Follow-up=8;Tubes=1, Produits chimiques=5, Suivi=8;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=8;SINT-NIKLAAS (BE);46021;;2439261
13905;09/04/2019;134898.87638971666;206837.01888103504;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Bins and tubes=1, Chemical control=4;Suivi=8, Tubes=1, Produits chimiques=4;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=4;SINT-NIKLAAS (BE);46021;;2439261
13903;09/04/2019;134758.93401671742;206915.92654167674;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=8, Chemical control=1;Tubes=1, Suivi=8, Produits chimiques=1;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=1;SINT-NIKLAAS (BE);46021;;2439261
13933;10/04/2019;125804.92587156051;183241.71264923457;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=5, Bins and tubes=1, Follow-up=8;Produits chimiques=5, Tubes=1, Suivi=8;Chemische bestrijding=5, Bakken en buizen=1, Opvolging=8;AALST (BE);41002;;2439261
13936;10/04/2019;110894.07748172648;209988.89526932873;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Traces;Traces;Sporen;0;Bins and tubes=1, Follow-up=8, Chemical control=3;Tubes=1, Suivi=8, Produits chimiques=3;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=3;ZELZATE (BE);43018;;2439261
13974;12/04/2019;117295.77837722747;192551.97829464544;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Bins and tubes=1, Chemical control=8;Suivi=8, Tubes=1, Produits chimiques=8;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=8;LAARNE (BE);42010;;2439261
13987;12/04/2019;124979.47224967476;187512.03039891273;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=8, Bins and tubes=1, Follow-up=8;Produits chimiques=8, Tubes=1, Suivi=8;Chemische bestrijding=8, Bakken en buizen=1, Opvolging=8;DENDERMONDE (BE);42006;;2439261
13986;12/04/2019;131846.17640344618;192120.82910728827;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=7, Bins and tubes=1, Chemical control=6;Suivi=7, Tubes=1, Produits chimiques=6;Opvolging=7, Bakken en buizen=1, Chemische bestrijding=6;DENDERMONDE (BE);42006;;2439261
13999;15/04/2019;129646.84181019536;177166.23265269026;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;AALST (BE);41002;;2439261
14006;15/04/2019;133840.449692585;182076.53369866312;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=4, Bins and tubes=1, Follow-up=8;Produits chimiques=4, Tubes=1, Suivi=8;Chemische bestrijding=4, Bakken en buizen=1, Opvolging=8;AALST (BE);41002;;2439261
14028;16/04/2019;85461.95599561301;211742.59045648295;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Traces;Traces;Sporen;0;Follow-up=8, Bins and tubes=1, Chemical control=7;Suivi=8, Tubes=1, Produits chimiques=7;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=7;MALDEGEM (BE);43010;;2439261
14031;16/04/2019;127385.70695509641;188130.17037222534;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=7, Follow-up=8, Bins and tubes=1;Produits chimiques=7, Suivi=8, Tubes=1;Chemische bestrijding=7, Opvolging=8, Bakken en buizen=1;DENDERMONDE (BE);42006;;2439261
14045;16/04/2019;134319.87743366187;208984.53060442302;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;SINT-NIKLAAS (BE);46021;;2439261
14058;17/04/2019;144678.42409621505;202266.97178832814;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;KRUIBEKE (BE);46013;;2439261
14131;17/04/2019;112693.96628488065;196686.19492539857;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=7, Bins and tubes=1, Chemical control=3;Suivi=7, Tubes=1, Produits chimiques=3;Opvolging=7, Bakken en buizen=1, Chemische bestrijding=3;DESTELBERGEN (BE);44013;;2439261
14086;18/04/2019;99291.47627992547;184790.4096442666;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=6, Follow-up=8;Tubes=1, Produits chimiques=6, Suivi=8;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=8;NAZARETH (BE);44048;;2439261
14101;19/04/2019;134325.38733425265;202506.3833317766;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=4, Follow-up=6;Tubes=1, Produits chimiques=4, Suivi=6;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=6;SINT-NIKLAAS (BE);46021;;2439261
14108;19/04/2019;135053.4042355171;207769.20875544474;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;SINT-NIKLAAS (BE);46021;;2439261
14112;19/04/2019;135924.08650354587;208793.4754039673;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=7, Bins and tubes=1, Follow-up=7;Produits chimiques=7, Tubes=1, Suivi=7;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=7;SINT-NIKLAAS (BE);46021;;2439261
14141;23/04/2019;129272.93471683288;191341.62877641805;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=5, Follow-up=7;Tubes=1, Produits chimiques=5, Suivi=7;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=7;DENDERMONDE (BE);42006;;2439261
14148;23/04/2019;93707.60589752113;193793.05328316893;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=6, Bins and tubes=1;Suivi=7, Produits chimiques=6, Tubes=1;Opvolging=7, Chemische bestrijding=6, Bakken en buizen=1;NEVELE (BE);44049;;2439261
14159;24/04/2019;87940.99337153233;162336.44762548618;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=7, Chemical control=4;Tubes=1, Suivi=7, Produits chimiques=4;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=4;KLUISBERGEN (BE);45060;;2439261
14171;25/04/2019;114979.05915018736;179144.93699787278;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Bins and tubes=1, Chemical control=8;Suivi=8, Tubes=1, Produits chimiques=8;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=8;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
14173;25/04/2019;106379.33589575393;187587.44813471753;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Chemical control=6, Bins and tubes=1, Follow-up=8;Produits chimiques=6, Tubes=1, Suivi=8;Chemische bestrijding=6, Bakken en buizen=1, Opvolging=8;MERELBEKE (BE);44043;;2439261
14174;25/04/2019;98873.31158559374;181539.9685577033;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=5, Bins and tubes=1;Suivi=8, Produits chimiques=5, Tubes=1;Opvolging=8, Chemische bestrijding=5, Bakken en buizen=1;NAZARETH (BE);44048;;2439261
14183;25/04/2019;91258.87005752456;183801.19078105967;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Follow-up=9, Bins and tubes=1;Produits chimiques=8, Suivi=9, Tubes=1;Chemische bestrijding=8, Opvolging=9, Bakken en buizen=1;DEINZE (BE);44011;;2439261
14191;26/04/2019;96345.92726027049;170986.20173794683;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=7, Chemical control=5;Tubes=1, Suivi=7, Produits chimiques=5;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=5;OUDENAARDE (BE);45035;;2439261
14190;26/04/2019;96197.5449327326;171024.4030247517;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=4, Bins and tubes=1, Follow-up=6;Produits chimiques=4, Tubes=1, Suivi=6;Chemische bestrijding=4, Bakken en buizen=1, Opvolging=6;OUDENAARDE (BE);45035;;2439261
14189;26/04/2019;113340.59573875787;193305.59332519304;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;LAARNE (BE);42010;;2439261
14212;29/04/2019;97174.02503909767;190835.45521466061;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Bins and tubes=1, Follow-up=8, Chemical control=6;Tubes=1, Suivi=8, Produits chimiques=6;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=6;SINT-MARTENS-LATEM (BE);44064;;2439261
14213;29/04/2019;126230.56298625791;183649.0881748423;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=4, Follow-up=8, Bins and tubes=1;Produits chimiques=4, Suivi=8, Tubes=1;Chemische bestrijding=4, Opvolging=8, Bakken en buizen=1;AALST (BE);41002;;2439261
14234;30/04/2019;90814.73891460359;203357.0098051373;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Bins and tubes=1, Follow-up=8, Chemical control=4;Tubes=1, Suivi=8, Produits chimiques=4;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=4;ZOMERGEM (BE);44080;;2439261
14242;30/04/2019;130943.00320630491;181435.02461127378;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=7;Tubes=1, Produits chimiques=7, Suivi=7;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=7;AALST (BE);41002;;2439261
14243;30/04/2019;131598.1949588516;203907.80463737343;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=4, Follow-up=7, Bins and tubes=1;Produits chimiques=4, Suivi=7, Tubes=1;Chemische bestrijding=4, Opvolging=7, Bakken en buizen=1;SINT-NIKLAAS (BE);46021;;2439261
14253;30/04/2019;99980.17062232885;173570.95646074507;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;OUDENAARDE (BE);45035;;2439261
14275;02/05/2019;142704.50883047623;212190.69842013996;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Bins and tubes=1, Chemical control=7;Suivi=8, Tubes=1, Produits chimiques=7;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=7;BEVEREN (BE);46003;;2439261
14277;02/05/2019;86167.0522670931;186881.70854062308;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;DEINZE (BE);44011;;2439261
14307;02/05/2019;94269.65501719213;208557.31491729803;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Traces;Traces;Sporen;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;EEKLO (BE);43005;;2439261
14306;02/05/2019;95440.64908267035;209522.1008703187;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=5, Bins and tubes=1;Suivi=8, Produits chimiques=5, Tubes=1;Opvolging=8, Chemische bestrijding=5, Bakken en buizen=1;EEKLO (BE);43005;;2439261
14305;02/05/2019;96145.86417116423;207433.21925585344;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Traces;Traces;Sporen;0;Bins and tubes=1, Chemical control=6, Follow-up=8;Tubes=1, Produits chimiques=6, Suivi=8;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=8;EEKLO (BE);43005;;2439261
14292;03/05/2019;135164.3756074267;204989.61772840656;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=3, Follow-up=7;Tubes=1, Produits chimiques=3, Suivi=7;Bakken en buizen=1, Chemische bestrijding=3, Opvolging=7;SINT-NIKLAAS (BE);46021;;2439261
14291;03/05/2019;134938.1335820855;208496.1040779138;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;SINT-NIKLAAS (BE);46021;;2439261
14286;03/05/2019;115626.24205956103;176609.33587580267;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=5, Bins and tubes=1, Chemical control=5;Suivi=5, Tubes=1, Produits chimiques=5;Opvolging=5, Bakken en buizen=1, Chemische bestrijding=5;HERZELE (BE);41027;;2439261
14289;03/05/2019;114555.72748568136;161393.58028774802;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=4, Bins and tubes=1, Follow-up=7;Produits chimiques=4, Tubes=1, Suivi=7;Chemische bestrijding=4, Bakken en buizen=1, Opvolging=7;GERAARDSBERGEN (BE);41018;;2439261
14382;06/05/2019;134696.07969101265;212789.69775946625;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=6, Follow-up=8;Tubes=1, Produits chimiques=6, Suivi=8;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=8;SINT-GILLIS-WAAS (BE);46020;;2439261
14383;06/05/2019;90270.56991916143;207185.42895949725;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Catch;Capturé;Gevangen;1;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;MALDEGEM (BE);43010;;2439261
14397;07/05/2019;120722.62446261435;192734.4567957567;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Bins and tubes=1, Follow-up=8;Produits chimiques=8, Tubes=1, Suivi=8;Chemische bestrijding=8, Bakken en buizen=1, Opvolging=8;BERLARE (BE);42003;;2439261
14399;07/05/2019;120736.3036443264;192768.8450478837;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;BERLARE (BE);42003;;2439261
14407;07/05/2019;123735.76566831363;189639.1936270194;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=3, Follow-up=8;Tubes=1, Produits chimiques=3, Suivi=8;Bakken en buizen=1, Chemische bestrijding=3, Opvolging=8;BERLARE (BE);42003;;2439261
